(0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0);[0.0, 0, 0, 0]
(0, 0.0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0);[-0.014000000000000002, 0, 0, 0]
(0, 1.0, 1, 1, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0);[-0.038000000000000006, 0, 0, 0]
(0, 1.0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0);[-0.04000000000000001, 0, 0, 0]
(0, 1.0, 2, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0);[-0.04899999999999999, 0, 0, 0]
(0, 1.0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0);[-0.05, 0.004999999999999983, 0, 0]
(1, 0.0, 1, 1, 2, 0, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0);[-0.0019999999999999797, 0, 0, 0]
(1, 0.0, 2, 0, 2, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0);[-0.046, 0, 0, 0]
(1, 1.0, 2, 0, 2, 0, 2, 0, 2, 0, 1, 0, 1, 0, 1, 0, 1, 0);[-0.038000000000000034, 0, 0, 0]
(0, 0.0, 2, 0, 2, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0);[-0.03899999999999997, 0, 0, 0]
(0, 0.0, 1, 0, 2, 0, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0);[-0.05500000000000003, 0, 0, 0]
(0, 1.0, 2, 1, 2, 0, 1, 1, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0);[-0.05999999999999997, 0, 0, 0]
(0, 1.0, 1, 1, 2, 0, 1, 1, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0);[-0.06400000000000006, 0, 0, 0]
